"BillType","BillNumber","Document","DocType","ReprintNum","Pages","Comment","ModDate"
"S",2920,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2920_I1.DOCX","I",,11,"",3/12/2024 0:00:00
"S",2920,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2920_R1.DOCX","R",1,20,"SHH 6/6/24 1R",6/13/2024 0:00:00
"S",2920,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2920_S1.DOCX","S",,1,"SHH 6/6/24",6/7/2024 0:00:00
"S",2921,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2921_I1.DOCX","I",,16,"",3/7/2024 0:00:00
"S",2922,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2922_E1.DOCX","FE",,3,"11/1/24; as introduced",11/14/2025 0:00:00
"S",2922,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2922_E2.DOCX","FE",,4,"11/25/25; 1R",11/25/2025 0:00:00
"S",2922,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2922_I1.DOCX","I",,5,"",3/8/2024 0:00:00
"S",2922,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2922_R1.DOCX","R",1,7,"SBA 11/13/25 1R",11/14/2025 0:00:00
"S",2922,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2922_S1.DOCX","S",,2,"SSG 6/17/24",6/18/2024 0:00:00
"S",2922,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2922_S2.DOCX","S",,2,"SBA 11/13/25",11/14/2025 0:00:00
"S",2923,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2923_I1.DOCX","I",,3,"",3/8/2024 0:00:00
"S",2924,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2924_I1.DOCX","I",,5,"",3/8/2024 0:00:00
"S",2925,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2925_I1.DOCX","I",,10,"",3/8/2024 0:00:00
"S",2926,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2926_I1.DOCX","I",,8,"",3/8/2024 0:00:00
"S",2927,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2927_I1.DOCX","I",,2,"",3/8/2024 0:00:00
"S",2928,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2928_I1.DOCX","I",,3,"",3/8/2024 0:00:00
"S",2929,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2929_I1.DOCX","I",,6,"",4/16/2024 0:00:00
"S",2930,"\\NJOLS7\LEGAPPS$\2024BILL\AL24\16_.DOCX","AL",2024,33,"",7/2/2024 0:00:00
"S",2930,"\\NJOLS7\LEGAPPS$\2024BILL\PL24\16_.DOCX","PL",2024,20,"",7/31/2024 0:00:00
"S",2930,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2930_E1.DOCX","FE",,4,"3/13/24; as introduced",3/13/2024 0:00:00
"S",2930,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2930_E2.DOCX","FE",,4,"3/19/24; 1R",3/19/2024 0:00:00
"S",2930,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2930_E3.DOCX","FE",,4,"5/15/24; 2R",5/15/2024 0:00:00
"S",2930,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2930_I1.DOCX","I",,29,"",3/6/2024 0:00:00
"S",2930,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2930_R1.DOCX","R",1,28,"SBA 3/11/24 1R",4/9/2024 0:00:00
"S",2930,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2930_R2.DOCX","R",2,33,"SBA 5/9/24 2R",5/14/2024 0:00:00
"S",2930,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2930_S1.DOCX","S",,2,"SBA 3/11/24",3/12/2024 0:00:00
"S",2930,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2930_S2.DOCX","S",,3,"SBA 5/9/24 1R",5/10/2024 0:00:00
"S",2931,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2931_E1.DOCX","FE",,4,"3/19/24; as introduced",3/19/2024 0:00:00
"S",2931,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2931_I1.DOCX","I",,29,"",3/5/2024 0:00:00
"S",2931,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2931_I2.DOCX","I",,29,"",3/8/2024 0:00:00
"S",2931,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2931_S1.DOCX","S",,4,"SBA 3/11/24",3/12/2024 0:00:00
"S",2932,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2932_I1.DOCX","I",,3,"",3/8/2024 0:00:00
"S",2933,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2933_I1.DOCX","I",,3,"",3/8/2024 0:00:00
"S",2934,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2934_I1.DOCX","I",,4,"",3/8/2024 0:00:00
"S",2935,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2935_I1.DOCX","I",,4,"",3/8/2024 0:00:00
"S",2936,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2936_I1.DOCX","I",,5,"",3/12/2024 0:00:00
"S",2937,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2937_I1.DOCX","I",,3,"",6/4/2024 0:00:00
"S",2937,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2937_R1.DOCX","R",1,2,"SSG 6/20/24 1R",1/31/2025 0:00:00
"S",2937,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2937_S1.DOCX","S",,2,"SSG 6/20/24",6/20/2024 0:00:00
"S",2938,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2938_I1.DOCX","I",,8,"",5/16/2024 0:00:00
"S",2938,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2938_R1.DOCX","R",1,8,"SLP 5/16/24 1R",5/17/2024 0:00:00
"S",2938,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2938_S1.DOCX","S",,2,"SLP 5/16/24",5/17/2024 0:00:00
"S",2939,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2939_I1.DOCX","I",,2,"",3/12/2024 0:00:00
"S",2940,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2940_I1.DOCX","I",,3,"",3/12/2024 0:00:00
"S",2941,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2941_I1.DOCX","I",,4,"",3/12/2024 0:00:00
"S",2942,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2942_I1.DOCX","I",,3,"",3/12/2024 0:00:00
"S",2943,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2943_I1.DOCX","I",,10,"",9/13/2024 0:00:00
"S",2944,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2944_I1.DOCX","I",,3,"",5/22/2025 0:00:00
"S",2945,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2945_I1.DOCX","I",,4,"",3/12/2024 0:00:00
"S",2945,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2945_R1.DOCX","R",1,3,"SED 5/6/24 1R",5/7/2024 0:00:00
"S",2945,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2945_S1.DOCX","S",,2,"SED 5/6/24",5/7/2024 0:00:00
"S",2947,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2947_I1.DOCX","I",,3,"",3/12/2024 0:00:00
"S",2947,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2947_R1.DOCX","R",1,3,"SSG 6/17/24 1R",6/18/2024 0:00:00
"S",2947,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2947_S1.DOCX","S",,2,"SSG 6/17/24",6/18/2024 0:00:00
"S",2948,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2948_I1.DOCX","I",,17,"",3/12/2024 0:00:00
"S",2948,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2948_R1.DOCX","R",1,16,"SCU 5/6/24 1R",5/10/2024 0:00:00
"S",2948,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2948_R2.DOCX","R",2,17,"Senate 10/28/24 2R",2/26/2025 0:00:00
"S",2948,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2948_S1.DOCX","S",,1,"SCU 5/6/24",5/7/2024 0:00:00
"S",2948,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2948_S2.DOCX","FS",,1,"Senate 10/28/24 1R",10/29/2024 0:00:00
"S",2949,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2949_I1.DOCX","I",,84,"",10/29/2024 0:00:00
"S",2949,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2949_S1.DOCX","S",,2,"SLA 6/3/24",6/4/2024 0:00:00
"S",2949,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2949_S2.DOCX","S",,2,"SBA 6/26/24",6/27/2024 0:00:00
"S",2950,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2950_E1.DOCX","FE",,4,"12/24/25; 1R",12/24/2025 0:00:00
"S",2950,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2950_I1.DOCX","I",,7,"",5/13/2025 0:00:00
"S",2950,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2950_R1.DOCX","R",1,6,"SBA 12/15/25 1R",12/16/2025 0:00:00
"S",2950,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2950_S1.DOCX","S",,2,"SBA 12/15/25",12/17/2025 0:00:00
"S",2951,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2951_E1.DOCX","FE",,2,"7/2/24; as introduced",7/2/2024 0:00:00
"S",2951,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2951_I1.DOCX","I",,5,"",6/30/2025 0:00:00
"S",2951,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2951_S1.DOCX","S",,2,"SBA 6/24/24",6/25/2024 0:00:00
"S",2952,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2952_E1.DOCX","FE",,3,"1/31/25; 1R",1/31/2025 0:00:00
"S",2952,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2952_I1.DOCX","I",,8,"",12/6/2024 0:00:00
"S",2952,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2952_R1.DOCX","R",1,8,"SCU 12/5/24 1R",3/25/2025 0:00:00
"S",2952,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2952_R2.DOCX","R",2,8,"Senate 3/24/25 2R",3/25/2025 0:00:00
"S",2952,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2952_S1.DOCX","S",,3,"SCU 12/5/24",12/6/2024 0:00:00
"S",2952,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2952_S2.DOCX","S",,3,"SBA 2/3/25 1R",2/4/2025 0:00:00
"S",2952,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2952_S3.DOCX","FS",,1,"Senate 3/24/25 1R",3/25/2025 0:00:00
"S",2953,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2953_I1.DOCX","I",,6,"",6/28/2024 0:00:00
"S",2953,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2953_R1.DOCX","R",1,5,"SSG 10/24/24 1R",10/25/2024 0:00:00
"S",2953,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2953_R1a.DOCX","RS",1,6,"Senate 1/30/25 1R SS",3/4/2025 0:00:00
"S",2953,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2953_S1.DOCX","S",,3,"SSG 10/24/24",10/25/2024 0:00:00
"S",2953,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2953_S2.DOCX","FS",,2,"Senate 2/25/25 SCS",2/26/2025 0:00:00
"S",2953,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2953_U1.DOCX","SS",,7,"Senate 1/30/25 SS",1/31/2025 0:00:00
"S",2954,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2954_E1.DOCX","FE",,3,"11/27/24; as introduced",11/27/2024 0:00:00
"S",2954,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2954_E2.DOCX","FE",,2,"2/3/25; 1R",2/3/2025 0:00:00
"S",2954,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2954_I1.DOCX","I",,4,"",10/22/2024 0:00:00
"S",2954,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2954_R1.DOCX","R",1,3,"Senate 12/19/24 1R",12/20/2024 0:00:00
"S",2954,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2954_S1.DOCX","S",,2,"STR 9/30/2024",10/1/2024 0:00:00
"S",2954,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2954_S2.DOCX","FS",,1,"Senate 12/19/24",12/20/2024 0:00:00
"S",2955,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2955_I1.DOCX","I",,4,"",3/12/2024 0:00:00
"S",2956,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2956_I1.DOCX","I",,26,"",3/19/2024 0:00:00
"S",2957,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2957_I1.DOCX","I",,4,"",5/20/2025 0:00:00
"S",2958,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2958_I1.DOCX","I",,4,"",9/16/2024 0:00:00
"S",2959,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2959_I1.DOCX","I",,8,"",3/15/2024 0:00:00
"S",2960,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2960_I1.DOCX","I",,8,"",3/15/2024 0:00:00
"S",2961,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2961_I1.DOCX","I",,4,"",5/7/2024 0:00:00
"S",2961,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2961_R1.DOCX","R",1,5,"SSG 6/17/24 1R",7/1/2025 0:00:00
"S",2961,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2961_R2.DOCX","R",2,5,"Assembly 6/30/25 2R",7/1/2025 0:00:00
"S",2961,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2961_R3.DOCX","R",3,5,"Conditional Veto 3R",1/28/2026 0:00:00
"S",2961,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2961_S1.DOCX","S",,1,"SSG 6/17/24",6/18/2024 0:00:00
"S",2961,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2961_S2.DOCX","FS",,1,"Assembly 6/30/25 1R",7/1/2025 0:00:00
"S",2961,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2961_V1.DOCX","V",,3,"Conditonal Veto",11/6/2025 0:00:00
"S",2962,"\\NJOLS7\LEGAPPS$\2024BILL\AL24\93_.DOCX","AL",2024,2,"",12/5/2024 0:00:00
"S",2962,"\\NJOLS7\LEGAPPS$\2024BILL\PL24\93_.DOCX","PL",2024,1,"",1/15/2025 0:00:00
"S",2962,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2962_I1.DOCX","I",,3,"",5/10/2024 0:00:00
"S",2962,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2962_R1.DOCX","R",1,2,"SBA 6/24/24 1R",9/27/2024 0:00:00
"S",2962,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2962_S1.DOCX","S",,1,"SLA 5/6/24",5/7/2024 0:00:00
"S",2962,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2962_S2.DOCX","S",,2,"SBA 6/24/24",6/25/2024 0:00:00
"S",2962,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2962_S3.DOCX","S",,1,"ARP 9/12/24 1R",9/13/2024 0:00:00
"S",2963,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2963_I1.DOCX","I",,8,"",5/7/2024 0:00:00
"S",2964,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2964_I1.DOCX","I",,7,"",3/19/2024 0:00:00
"S",2965,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2965_I1.DOCX","I",,2,"",1/31/2025 0:00:00
"S",2966,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2966_I1.DOCX","I",,3,"",11/19/2024 0:00:00
"S",2967,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2967_I1.DOCX","I",,5,"",3/19/2024 0:00:00
"S",2968,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2968_I1.DOCX","I",,4,"",3/19/2024 0:00:00
"S",2969,"\\NJOLS7\LEGAPPS$\2024BILL\AL24\8_.DOCX","AL",2024,5,"",7/2/2024 0:00:00
"S",2969,"\\NJOLS7\LEGAPPS$\2024BILL\PL24\8_.DOCX","PL",2024,4,"",7/31/2024 0:00:00
"S",2969,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2969_E1.DOCX","FE",,2,"3/21/24; 1R",3/21/2024 0:00:00
"S",2969,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2969_I1.DOCX","I",,5,"",3/5/2024 0:00:00
"S",2969,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2969_R1.DOCX","R",1,5,"SBA 3/11/24 1R",3/19/2024 0:00:00
"S",2969,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2969_R2.DOCX","R",2,6,"Assembly 3/18/24 2R",3/19/2024 0:00:00
"S",2969,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2969_S1.DOCX","S",,1,"SBA 3/11/24",3/12/2024 0:00:00
"S",2969,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2969_S2.DOCX","FS",,1,"Assembly 3/18/24 1R",3/19/2024 0:00:00
"S",2970,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2970_I1.DOCX","I",,3,"",5/10/2024 0:00:00
"S",2970,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2970_S1.DOCX","S",,1,"SED 6/20/24",6/20/2024 0:00:00
"S",2971,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2971_I1.DOCX","I",,4,"",3/19/2024 0:00:00
"S",2972,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2972_I1.DOCX","I",,11,"",3/19/2024 0:00:00
"S",2973,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2973_I1.DOCX","I",,4,"",3/19/2024 0:00:00
"S",2974,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2974_I1.DOCX","I",,3,"",10/11/2024 0:00:00
"S",2974,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2974_S1.DOCX","S",,1,"SCU 3/17/25 SCS",3/18/2025 0:00:00
"S",2974,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2974_U1.DOCX","SCS",,3,"SSU 3/17/25 SCS",10/21/2025 0:00:00
"S",2975,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2975_I1.DOCX","I",,5,"",3/19/2024 0:00:00
"S",2976,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2976_I1.DOCX","I",,4,"",3/19/2024 0:00:00
"S",2977,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2977_I1.DOCX","I",,2,"",3/19/2024 0:00:00
"S",2978,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2978_E1.DOCX","FE",,3,"1/7/25; 1R",1/7/2025 0:00:00
"S",2978,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2978_I1.DOCX","I",,16,"",12/6/2024 0:00:00
"S",2978,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2978_R1.DOCX","R",1,16,"SLA 12/5/24 1R",1/31/2025 0:00:00
"S",2978,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2978_S1.DOCX","S",,2,"SLA 12/5/24",12/6/2024 0:00:00
"S",2979,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2979_I1.DOCX","I",,3,"",3/19/2024 0:00:00
"S",2980,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2980_I1.DOCX","I",,4,"",3/19/2024 0:00:00
"S",2981,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2981_I1.DOCX","I",,4,"",3/19/2024 0:00:00
"S",2982,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2982_I1.DOCX","I",,3,"",3/19/2024 0:00:00
"S",2983,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2983_I1.DOCX","I",,4,"",3/19/2024 0:00:00
"S",2984,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2984_I1.DOCX","I",,10,"",1/30/2025 0:00:00
"S",2985,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2985_I1.DOCX","I",,3,"",4/9/2024 0:00:00
"S",2986,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2986_I1.DOCX","I",,4,"",1/31/2025 0:00:00
"S",2987,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2987_I1.DOCX","I",,3,"",3/19/2024 0:00:00
"S",2988,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2988_E1.DOCX","FE",,3,"10/18/24; as introduced",10/18/2024 0:00:00
"S",2988,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2988_E2.DOCX","FE",,3,"12/16/24; 1R",12/16/2024 0:00:00
"S",2988,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2988_I1.DOCX","I",,3,"",10/8/2024 0:00:00
"S",2988,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2988_R1a.DOCX","R",1,3,"SBA 12/9/24 1R",12/20/2024 0:00:00
"S",2988,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2988_S1.DOCX","S",,1,"SHH 10/7/24",10/8/2024 0:00:00
"S",2988,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2988_S2.DOCX","S",,1,"SBA 12/9/24",12/10/2024 0:00:00
"S",2989,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2989_I1.DOCX","I",,4,"",3/19/2024 0:00:00
"S",2990,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2990_I1.DOCX","I",,2,"",3/19/2024 0:00:00
"S",2991,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2991_I1.DOCX","I",,3,"",4/9/2024 0:00:00
"S",2992,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2992_I1.DOCX","I",,8,"",3/19/2024 0:00:00
"S",2993,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2993_I1.DOCX","I",,6,"",3/19/2024 0:00:00
"S",2994,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2994_I1.DOCX","I",,6,"",3/19/2024 0:00:00
"S",2995,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2995_I1.DOCX","I",,3,"",4/9/2024 0:00:00
"S",2996,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2996_I1.DOCX","I",,4,"",3/19/2024 0:00:00
"S",2997,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2997_I1.DOCX","I",,2,"",4/9/2024 0:00:00
"S",2998,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2998_I1.DOCX","I",,3,"",6/26/2024 0:00:00
"S",2999,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\2999_I1.DOCX","I",,9,"",3/19/2024 0:00:00
"S",3000,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\3000_I1.DOCX","I",,7,"",5/7/2024 0:00:00
"S",3000,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\3000_R1.DOCX","R",1,6,"STR 5/6/24 1R",5/21/2024 0:00:00
"S",3000,"\\NJOLS7\LEGAPPS$\2024BILL\S3000\3000_S1.DOCX","S",,2,"STR 5/6/24",5/7/2024 0:00:00
"S",3001,"\\NJOLS7\LEGAPPS$\2024BILL\S3500\3001_I1.DOCX","I",,2,"",3/19/2024 0:00:00
"S",3002,"\\NJOLS7\LEGAPPS$\2024BILL\S3500\3002_I1.DOCX","I",,2,"",11/10/2025 0:00:00
"S",3002,"\\NJOLS7\LEGAPPS$\2024BILL\S3500\3002_S1.DOCX","S",,1,"SED 5/6/24",5/7/2024 0:00:00
"S",3002,"\\NJOLS7\LEGAPPS$\2024BILL\S3500\3002_S2.DOCX","S",,1,"SBA 5/9/24",5/10/2024 0:00:00
"S",3003,"\\NJOLS7\LEGAPPS$\2024BILL\S3500\3003_I1.DOCX","I",,19,"",3/19/2024 0:00:00
"S",3004,"\\NJOLS7\LEGAPPS$\2024BILL\S3500\3004_I1.DOCX","I",,6,"",3/19/2024 0:00:00
"S",3005,"\\NJOLS7\LEGAPPS$\2024BILL\S3500\3005_I1.DOCX","I",,9,"",3/19/2024 0:00:00
"S",3006,"\\NJOLS7\LEGAPPS$\2024BILL\AL24\83_.DOCX","AL",2024,27,"",11/7/2024 0:00:00
"S",3006,"\\NJOLS7\LEGAPPS$\2024BILL\PL24\83_.DOCX","PL",2024,19,"",12/2/2024 0:00:00
"S",3006,"\\NJOLS7\LEGAPPS$\2024BILL\S3500\3006_C1.DOCX","RI",,10,,2/4/2025 0:00:00
"S",3006,"\\NJOLS7\LEGAPPS$\2024BILL\S3500\3006_E1.DOCX","FE",,3,"7/3/24; SCS S3204",7/3/2024 0:00:00
"S",3006,"\\NJOLS7\LEGAPPS$\2024BILL\S3500\3006_I1.DOCX","I",,5,"",4/12/2024 0:00:00
"S",3006,"\\NJOLS7\LEGAPPS$\2024BILL\S3500\3006_R1.DOCX","R",1,4,"SJU 5/16/24 1R",6/27/2024 0:00:00
"S",3006,"\\NJOLS7\LEGAPPS$\2024BILL\S3500\3006_S1.DOCX","S",,2,"SJU 5/16/24",5/17/2024 0:00:00
"S",3006,"\\NJOLS7\LEGAPPS$\2024BILL\S3500\3006_S2.DOCX","S",,3,"SBA 6/26/24 SCS S3204",6/27/2024 0:00:00
"S",3006,"\\NJOLS7\LEGAPPS$\2024BILL\S3500\3006_S3.DOCX","S",,2,"ASL 9/19/24 SCS S3204",9/20/2024 0:00:00
"S",3006,"\\NJOLS7\LEGAPPS$\2024BILL\S3500\3006_U1.DOCX","SCS",,28,"SBA 6/26/24 SCS S3204",9/27/2024 0:00:00
"S",3007,"\\NJOLS7\LEGAPPS$\2024BILL\S3500\3007_E1.DOCX","FE",,2,"6/26/25; 1R",6/26/2025 0:00:00
"S",3007,"\\NJOLS7\LEGAPPS$\2024BILL\S3500\3007_E2.DOCX","FE",,3,"7/3/25; 2R",7/3/2025 0:00:00
"S",3007,"\\NJOLS7\LEGAPPS$\2024BILL\S3500\3007_I1.DOCX","I",,5,"",5/30/2025 0:00:00
"S",3007,"\\NJOLS7\LEGAPPS$\2024BILL\S3500\3007_R1.DOCX","R",1,5,"SCM 6/12/25 1R",6/13/2025 0:00:00
"S",3007,"\\NJOLS7\LEGAPPS$\2024BILL\S3500\3007_R2.DOCX","R",2,6,"SBA 6/26/25 2R",6/27/2025 0:00:00
"S",3007,"\\NJOLS7\LEGAPPS$\2024BILL\S3500\3007_S1.DOCX","S",,2,"SCM 6/12/25",6/13/2025 0:00:00
"S",3007,"\\NJOLS7\LEGAPPS$\2024BILL\S3500\3007_S2.DOCX","S",,2,"SBA 6/26/25 1R",6/27/2025 0:00:00
"S",3008,"\\NJOLS7\LEGAPPS$\2024BILL\S3500\3008_I1.DOCX","I",,3,"",3/19/2024 0:00:00
"S",3009,"\\NJOLS7\LEGAPPS$\2024BILL\S3500\3009_I1.DOCX","I",,28,"",1/8/2026 0:00:00
"S",3010,"\\NJOLS7\LEGAPPS$\2024BILL\S3500\3010_I1.DOCX","I",,4,"",4/9/2024 0:00:00
"S",3011,"\\NJOLS7\LEGAPPS$\2024BILL\S3500\3011_I1.DOCX","I",,3,"",12/23/2025 0:00:00
"S",3012,"\\NJOLS7\LEGAPPS$\2024BILL\S3500\3012_I1.DOCX","I",,3,"",4/12/2024 0:00:00
