"BillType","BillNumber","Sequence","Sponsor","Type","Status","SponDate","WithDate","ModDate"
"S",1902,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"S",1903,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"S",1904,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1905,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"S",1906,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"S",1907,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"S",1908,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,12/27/2023 0:00:00
"S",1908,2,"Bucco, Anthony M.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1909,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"S",1909,2,"Tiver, Latham","P","A",2/10/2025 0:00:00,,2/11/2025 0:00:00
"S",1910,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1911,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1912,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1913,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,12/27/2023 0:00:00
"S",1914,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"S",1915,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1915,2,"Mukherji, Raj","P","A",3/3/2025 0:00:00,,3/3/2025 0:00:00
"S",1916,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"S",1917,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"S",1918,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,12/27/2023 0:00:00
"S",1919,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,12/27/2023 0:00:00
"S",1920,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"S",1921,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"S",1922,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,12/27/2023 0:00:00
"S",1922,2,"Holzapfel, James W.","C","A",1/9/2024 0:00:00,,12/27/2023 0:00:00
"S",1923,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"S",1924,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,12/27/2023 0:00:00
"S",1925,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,12/27/2023 0:00:00
"S",1926,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"S",1927,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"S",1927,2,"Burgess, Renee C.","P","A",4/11/2024 0:00:00,,4/11/2024 0:00:00
"S",1927,3,"Steinhardt, Douglas J.","C","A",4/15/2024 0:00:00,,4/15/2024 0:00:00
"S",1927,4,"Diegnan, Patrick J.","C","A",5/6/2024 0:00:00,,5/6/2024 0:00:00
"S",1927,5,"Mukherji, Raj","C","A",3/3/2025 0:00:00,,3/3/2025 0:00:00
"S",1927,6,"Greenstein, Linda R.","C","A",6/26/2025 0:00:00,,6/27/2025 0:00:00
"S",1927,7,"Space, Parker","C","A",12/22/2025 0:00:00,,12/22/2025 0:00:00
"S",1927,8,"O'Scanlon, Declan J.","C","A",12/22/2025 0:00:00,,12/22/2025 0:00:00
"S",1927,9,"Wimberly, Benjie E.","C","A",12/22/2025 0:00:00,,12/22/2025 0:00:00
"S",1928,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"S",1929,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1930,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,12/27/2023 0:00:00
"S",1931,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1932,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1933,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1934,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,12/27/2023 0:00:00
"S",1935,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,12/27/2023 0:00:00
"S",1936,1,"Amato, Carmen F.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1937,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1937,2,"Ruiz, M. Teresa","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1937,3,"Turner, Shirley K.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1937,4,"Bucco, Anthony M.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1937,5,"McKnight, Angela V.","C","A",5/6/2024 0:00:00,,5/6/2024 0:00:00
"S",1937,6,"Henry, Owen","C","A",9/12/2024 0:00:00,,9/12/2024 0:00:00
"S",1938,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1938,2,"Ruiz, M. Teresa","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1938,3,"Turner, Shirley K.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1938,4,"McKnight, Angela V.","C","A",2/5/2024 0:00:00,,2/5/2024 0:00:00
"S",1939,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1939,2,"McKnight, Angela V.","P","A",6/12/2025 0:00:00,,6/12/2025 0:00:00
"S",1939,3,"Turner, Shirley K.","C","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1939,4,"Pou, Nellie","C","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1939,5,"Diegnan, Patrick J.","C","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1939,6,"Burgess, Renee C.","C","A",6/12/2025 0:00:00,,6/12/2025 0:00:00
"S",1940,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1940,2,"Ruiz, M. Teresa","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1941,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1941,2,"Greenstein, Linda R.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1941,3,"Turner, Shirley K.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1941,4,"Stack, Brian P.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1941,5,"Zwicker, Andrew","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1941,6,"Diegnan, Patrick J.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1941,7,"Burgess, Renee C.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1941,8,"Pou, Nellie","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1941,9,"Gopal, Vin","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1941,10,"Ruiz, M. Teresa","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1941,11,"Lagana, Joseph A.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1942,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1943,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1943,2,"Scutari, Nicholas P.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1944,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1944,2,"Diegnan, Patrick J.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1945,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1946,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1946,2,"Diegnan, Patrick J.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1947,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1947,2,"Singer, Robert W.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1947,3,"Diegnan, Patrick J.","C","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1947,4,"Turner, Shirley K.","C","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1947,5,"Pou, Nellie","C","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1948,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1948,2,"McKnight, Angela V.","P","A",9/12/2024 0:00:00,,9/12/2024 0:00:00
"S",1948,3,"Cruz-Perez, Nilsa I.","C","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1948,4,"Ruiz, M. Teresa","C","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1948,5,"Turner, Shirley K.","C","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1948,6,"Singleton, Troy","C","A",2/10/2025 0:00:00,,2/10/2025 0:00:00
"S",1948,7,"Cryan, Joseph P.","C","A",2/13/2025 0:00:00,,2/13/2025 0:00:00
"S",1948,8,"Greenstein, Linda R.","C","A",2/25/2025 0:00:00,,2/25/2025 0:00:00
"S",1948,9,"Zwicker, Andrew","C","A",10/20/2025 0:00:00,,10/20/2025 0:00:00
"S",1949,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1949,2,"McKnight, Angela V.","P","A",5/9/2024 0:00:00,,5/9/2024 0:00:00
"S",1949,3,"Bucco, Anthony M.","P","A",3/3/2025 0:00:00,,3/4/2025 0:00:00
"S",1949,4,"Burgess, Renee C.","C","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"S",1950,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1950,2,"Greenstein, Linda R.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1950,3,"Pou, Nellie","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1950,4,"Ruiz, M. Teresa","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1951,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1951,2,"Cryan, Joseph P.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1951,3,"Ruiz, M. Teresa","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1952,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1952,2,"Singer, Robert W.","C","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1953,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1953,2,"Stack, Brian P.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1954,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1954,2,"Ruiz, M. Teresa","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1955,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1956,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1956,2,"Moriarty, Paul D.","C","A",6/2/2025 0:00:00,,6/2/2025 0:00:00
"S",1957,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1958,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1958,2,"Zwicker, Andrew","C","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1958,3,"Singleton, Troy","C","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1959,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1960,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1960,2,"McKnight, Angela V.","P","A",10/10/2024 0:00:00,,10/10/2024 0:00:00
"S",1961,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1961,2,"Johnson, Gordon M.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1961,3,"Diegnan, Patrick J.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1961,4,"Singer, Robert W.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1961,5,"Turner, Shirley K.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1961,6,"Ruiz, M. Teresa","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1962,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1962,2,"Singer, Robert W.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1962,3,"Moriarty, Paul D.","C","A",4/8/2024 0:00:00,,4/8/2024 0:00:00
"S",1963,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1964,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1965,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1965,2,"Singer, Robert W.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1965,3,"Stanley, Sterley S.","P","A",1/12/2026 0:00:00,,1/13/2026 0:00:00
"S",1965,4,"Atkins, Reginald W.","P","A",1/12/2026 0:00:00,,1/13/2026 0:00:00
"S",1965,5,"Sampson, William B.","P","A",1/12/2026 0:00:00,,1/13/2026 0:00:00
"S",1965,6,"Burgess, Renee C.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1965,7,"McKnight, Angela V.","C","A",4/8/2024 0:00:00,,4/8/2024 0:00:00
"S",1965,8,"Moriarty, Paul D.","C","A",6/3/2024 0:00:00,,6/3/2024 0:00:00
"S",1965,9,"Speight, Shanique","C","A",1/12/2026 0:00:00,,1/13/2026 0:00:00
"S",1965,10,"Murphy, Carol A.","C","A",1/12/2026 0:00:00,,1/13/2026 0:00:00
"S",1965,11,"Carter, Linda S.","C","A",1/12/2026 0:00:00,,1/13/2026 0:00:00
"S",1966,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1966,2,"Stack, Brian P.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1966,3,"Cruz-Perez, Nilsa I.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1966,4,"Bramnick, Jon M.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1967,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1967,2,"Turner, Shirley K.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1968,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1968,2,"Ruiz, M. Teresa","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1969,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1969,2,"Bucco, Anthony M.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1969,3,"Singleton, Troy","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1969,4,"Space, Parker","C","A",1/29/2024 0:00:00,,1/29/2024 0:00:00
"S",1969,5,"McKeon, John F.","C","A",4/8/2024 0:00:00,,4/8/2024 0:00:00
"S",1970,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1971,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1972,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1973,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1975,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1976,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1977,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1978,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1979,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1980,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1981,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1981,2,"Mukherji, Raj","P","A",11/18/2024 0:00:00,,11/18/2024 0:00:00
"S",1982,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1983,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1983,2,"Singleton, Troy","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1983,3,"Diegnan, Patrick J.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1983,4,"Zwicker, Andrew","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1983,5,"Cryan, Joseph P.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1983,6,"Stack, Brian P.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1983,7,"Cruz-Perez, Nilsa I.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1983,8,"Beach, James","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1983,9,"Johnson, Gordon M.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1983,10,"Turner, Shirley K.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1983,11,"O'Scanlon, Declan J.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1983,12,"Greenstein, Linda R.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1983,13,"Ruiz, M. Teresa","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1983,14,"Burgess, Renee C.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1983,15,"Holzapfel, James W.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1983,16,"Steinhardt, Douglas J.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1983,17,"Testa, Michael L.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1983,18,"McKnight, Angela V.","C","A",4/8/2024 0:00:00,,4/8/2024 0:00:00
"S",1983,19,"Timberlake, Britnee N.","C","A",4/8/2024 0:00:00,,4/8/2024 0:00:00
"S",1983,20,"McKeon, John F.","C","A",5/6/2024 0:00:00,,5/6/2024 0:00:00
"S",1983,21,"Moriarty, Paul D.","C","A",6/28/2024 0:00:00,,6/28/2024 0:00:00
"S",1983,22,"Corrado, Kristin M.","C","A",2/13/2025 0:00:00,,2/13/2025 0:00:00
"S",1983,23,"Henry, Owen","C","A",3/3/2025 0:00:00,,3/3/2025 0:00:00
"S",1983,24,"Wimberly, Benjie E.","C","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"S",1983,25,"Space, Parker","C","A",5/19/2025 0:00:00,,5/19/2025 0:00:00
"S",1983,26,"Amato, Carmen F.","C","A",11/10/2025 0:00:00,,11/10/2025 0:00:00
"S",1984,1,"Vitale, Joseph F.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1984,2,"Turner, Shirley K.","P","A",5/9/2024 0:00:00,,5/9/2024 0:00:00
"S",1985,1,"Gopal, Vin","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1985,2,"Singleton, Troy","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1985,3,"Diegnan, Patrick J.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1985,4,"Turner, Shirley K.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1985,5,"Zwicker, Andrew","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1986,1,"Gopal, Vin","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1986,2,"Polistina, Vincent J.","P","A",4/8/2024 0:00:00,,4/8/2024 0:00:00
"S",1986,3,"Holzapfel, James W.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1986,4,"Greenstein, Linda R.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1986,5,"O'Scanlon, Declan J.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1986,6,"Pou, Nellie","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1986,7,"Turner, Shirley K.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1986,8,"Schepisi, Holly T.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1986,9,"Space, Parker","C","A",1/25/2024 0:00:00,,4/8/2024 0:00:00
"S",1986,10,"Beach, James","C","A",4/8/2024 0:00:00,,4/8/2024 0:00:00
"S",1986,11,"Tiver, Latham","C","A",4/11/2024 0:00:00,,4/11/2024 0:00:00
"S",1987,1,"Gopal, Vin","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1987,2,"Singleton, Troy","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1987,3,"Diegnan, Patrick J.","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1987,4,"Ruiz, M. Teresa","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1987,5,"Space, Parker","C","A",1/30/2025 0:00:00,,1/30/2025 0:00:00
"S",1988,1,"Gopal, Vin","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1988,2,"Singleton, Troy","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1988,3,"Ruiz, M. Teresa","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1988,4,"Space, Parker","C","A",1/30/2025 0:00:00,,1/30/2025 0:00:00
"S",1989,1,"Gopal, Vin","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1989,2,"Singleton, Troy","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1989,3,"Ruiz, M. Teresa","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1989,4,"Diegnan, Patrick J.","C","A",9/12/2024 0:00:00,,9/12/2024 0:00:00
"S",1989,5,"McKnight, Angela V.","C","A",9/12/2024 0:00:00,,9/12/2024 0:00:00
"S",1989,6,"Steinhardt, Douglas J.","C","A",9/12/2024 0:00:00,,9/12/2024 0:00:00
"S",1989,7,"Space, Parker","C","A",1/30/2025 0:00:00,,1/30/2025 0:00:00
"S",1989,8,"Amato, Carmen F.","C","A",3/24/2025 0:00:00,,3/24/2025 0:00:00
"S",1989,9,"Bucco, Anthony M.","C","A",3/24/2025 0:00:00,,3/24/2025 0:00:00
"S",1989,10,"Moriarty, Paul D.","C","A",6/2/2025 0:00:00,,6/2/2025 0:00:00
"S",1989,11,"O'Scanlon, Declan J.","C","A",6/2/2025 0:00:00,,6/2/2025 0:00:00
"S",1990,1,"Gopal, Vin","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1990,2,"Singleton, Troy","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1990,3,"Ruiz, M. Teresa","C","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1990,4,"Pou, Nellie","C","A",2/12/2024 0:00:00,,2/12/2024 0:00:00
"S",1990,5,"Space, Parker","C","A",1/30/2025 0:00:00,,1/30/2025 0:00:00
"S",1990,6,"Diegnan, Patrick J.","C","A",1/30/2025 0:00:00,,1/30/2025 0:00:00
"S",1990,7,"Timberlake, Britnee N.","C","A",12/8/2025 0:00:00,,12/8/2025 0:00:00
"S",1991,1,"Gopal, Vin","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1992,1,"Gopal, Vin","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1992,2,"Ruiz, M. Teresa","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1993,1,"Gopal, Vin","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1994,1,"Gopal, Vin","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1995,1,"Gopal, Vin","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1995,2,"Ruiz, M. Teresa","C","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1996,1,"Gopal, Vin","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1996,2,"Ruiz, M. Teresa","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1997,1,"Gopal, Vin","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",1998,1,"Gopal, Vin","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",1999,1,"Gopal, Vin","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",2000,1,"Gopal, Vin","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",2001,1,"Gopal, Vin","P","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"S",2001,2,"Beach, James","P","A",1/25/2024 0:00:00,,1/25/2024 0:00:00
"S",2002,1,"Gopal, Vin","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",2002,2,"Johnson, Gordon M.","C","A",12/19/2024 0:00:00,,12/19/2024 0:00:00
"S",2003,1,"Gopal, Vin","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",2003,2,"Greenstein, Linda R.","P","A",6/23/2025 0:00:00,,6/25/2025 0:00:00
"S",2003,3,"Amato, Carmen F.","C","A",6/23/2025 0:00:00,,6/25/2025 0:00:00
"S",2003,4,"McKnight, Angela V.","C","A",10/20/2025 0:00:00,,10/20/2025 0:00:00
"S",2004,1,"Gopal, Vin","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",2005,1,"Gopal, Vin","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",2005,2,"Polistina, Vincent J.","P","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",2005,3,"Pou, Nellie","C","A",1/9/2024 0:00:00,,1/17/2024 0:00:00
"S",2005,4,"Space, Parker","C","A",1/25/2024 0:00:00,,1/25/2024 0:00:00
"S",2006,1,"Gopal, Vin","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",2006,2,"Turner, Shirley K.","P","A",1/9/2024 0:00:00,,12/28/2023 0:00:00
"S",2006,3,"Johnson, Gordon M.","C","A",10/20/2025 0:00:00,,10/20/2025 0:00:00
